NAME	Cancer	StromalScore	ImmuneScore	ESTIMATEScore
ME11973P0	ME	-1207.293698	-504.1221408	-1711.415838
OV5298P4	OV	13.56311985	141.537645	155.1007648
CR5073P1	CR	-2334.899974	-900.3649784	-3235.264952
CR6243P3	CR	-862.5759392	-367.9730877	-1230.549027
ME9393P2	ME	103.8543265	817.4551041	921.3094306
BR5009P2	BR	-105.0571666	-14.9625095	-120.0196761
CR2633P9	CR	-352.1828489	149.9175678	-202.2652811
CR1519P4	CR	-1661.974759	-669.2784322	-2331.253191
ME2319P5	ME	-1525.295474	-1072.469259	-2597.764733
PA2566P9	PA	-533.3194006	380.9980523	-152.3213482
UT5320P2	UT	-988.5581519	-433.4319536	-1421.990106
CR2559P6	CR	-528.2820159	178.6396491	-349.6423668
CR3311P3	CR	-509.0828715	386.4930811	-122.5897905
CR2226P4	CR	-534.0985933	155.2969719	-378.8016214
CR3586P1	CR	-82.21757703	824.2622298	742.0446528
HN3635P7	HN	-635.5852327	687.9121335	52.32690084
PA6238P3	PA	-1215.191552	-332.9525009	-1548.144053
BL3325P2	BL	-739.3730333	449.1434114	-290.2296219
PA6237P5	PA	-1202.669613	3.549066966	-1199.120546
LI6675P4	LI	-1754.466374	-1171.747651	-2926.214025
HN3513P3	HN	-1204.51747	-321.4486317	-1525.966101
CR2831P7	CR	-1481.278423	-352.2310445	-1833.509468
OV0243P9	OV	-1020.465357	-118.1303738	-1138.595731
HN2400P5	HN	-788.6543448	766.2064893	-22.44785554
LI6718P8	LI	-2077.20973	-1258.182592	-3335.392322
OV5397P0	OV	702.6820896	1075.81031	1778.4924
PA6260P5	PA	-593.5709155	-117.6656317	-711.2365472
ES9500P6	ES	-843.1276045	-122.0619232	-965.1895277
SA4103P1	SA	485.1881034	-76.2140734	408.97403
SA13230P1	SA	833.2275808	-184.3498023	648.8777785
ES3879P5	ES	-1334.92228	-350.4793449	-1685.401625
PA6259P6	PA	-159.4265444	665.469024	506.0424797
ES0110P6	ES	-744.7663623	48.61513439	-696.1512279
ME12212P0	ME	-1195.533724	-359.9388084	-1555.472533
SA16050P0	SA	-650.3753769	-235.4610508	-885.8364277
ME13994P0	ME	-506.0753836	119.9570603	-386.1183233
GA13732P0	GA	-1176.24462	69.24455728	-1107.000062
BL5420P0	BL	-1775.438534	-699.8714322	-2475.309967
CR3015P5	CR	-1654.274313	-551.6050263	-2205.879339
LY3463P3	LY	-729.6288647	1939.564674	1209.93581
PA2425P5	PA	-957.9166258	-116.4324533	-1074.349079
ES11085P0	ES	-190.4825383	108.093432	-82.38910633
GA6806P7	GA	-1327.269433	-897.8184946	-2225.087928
ES0215P1	ES	417.5324384	724.3990697	1141.931508
GA2421P8	GA	-1182.531801	-523.7458588	-1706.27766
GA0429P9	GA	-937.3466513	-609.7695042	-1547.116156
MU12729P0	MU	-1401.683916	-1027.636084	-2429.32
CR15449P3	CR	-1163.115107	-424.1292658	-1587.244373
ME12135P4	ME	-1868.7849	-1069.894352	-2938.679253
GL11319P0	GL	-504.7415532	117.0714576	-387.6700956
ME12019P0	ME	-855.7003079	-517.0463226	-1372.746631
ME1154P4	ME	-1610.099545	-692.4295556	-2302.5291
CR1554P5	CR	-87.71071015	621.3671999	533.6564898
LI6636P7	LI	-1799.528687	-958.4709737	-2757.999661
OV9422P5	OV	-930.4903967	-145.286306	-1075.776703
PA2424P10	PA	-2076.535603	-613.8968239	-2690.432427
CR15700P3	CR	-129.430861	444.0565241	314.625663
ES3908P3	ES	-730.7823373	-7.053523518	-737.8358608
HN5113P3	HN	-955.6680436	-295.9342546	-1251.602298
SA5273P2	SA	-131.4669063	398.4188829	266.9519766
SA13405P0	SA	-362.0700834	-290.0137691	-652.0838525
GL0440P4	GL	-1713.061862	-1063.725336	-2776.787198
CR15287P3	CR	-2212.297408	-957.6358789	-3169.933287
ES3872P4	ES	-1186.815935	-557.0923999	-1743.908335
MU12659P2	MU	-310.4469628	172.7523238	-137.694639
CR6224P5	CR	-563.5839651	-21.11912896	-584.703094
BR3058P4	BR	-100.8811404	-65.75120624	-166.6323467
LI5130P2	LI	-225.118768	306.5575654	81.43879737
PA13033P0	PA	-1035.723611	-624.6736097	-1660.397221
CR2528P5	CR	-987.7882394	-230.4144981	-1218.202737
ME13982P1	ME	-698.2145958	-580.201071	-1278.415667
LI1088P6	LI	-1138.960814	-756.5574119	-1895.518226
LI6680P6	LI	-861.0504891	-288.3893329	-1149.439822
PA2031P7	PA	-513.8238424	257.6280976	-256.1957448
ES0181P2	ES	-739.3082825	-360.035649	-1099.343931
CR0029P5	CR	-594.1154677	-460.2056145	-1054.321082
LI6653P6	LI	-683.573278	-595.428395	-1279.001673
GA13748P0	GA	-1403.63188	-48.29654646	-1451.928426
LI6654P9	LI	-979.619875	45.77789099	-933.841984
ME14003P0	ME	-1202.530377	-635.1912999	-1837.721677
SA4121P2	SA	331.311267	-34.36888293	296.9423841
GS11360P0	GS	-399.755331	186.5729076	-213.1824234
LY9604P2	LY	-1436.967888	1691.763867	254.7959787
ME12178P0	ME	-975.5353365	-602.9156117	-1578.450948
ME12209P4	ME	-1209.37126	-594.6801301	-1804.05139
KI10105P0	KI	88.70083948	295.6685321	384.3693715
ES0147P2	ES	-1553.442817	-306.2921796	-1859.734996
CR15701P0	CR	382.010482	827.8358056	1209.846288
UT14026P1	UT	-946.8486437	584.1388945	-362.7097492
ES3892P1	ES	-70.52263812	417.9588509	347.4362127
LI6717P8	LI	-1617.501785	-855.2991561	-2472.800941
ME12086P0	ME	-773.9897655	-287.2160714	-1061.205837
CR2565P4	CR	-874.5372257	-345.722726	-1220.259952
LI6622P5	LI	-1241.126419	-600.9692651	-1842.095684
ME12099P0	ME	-1581.509065	-662.0430393	-2243.552105
ME5280P3	ME	-1098.751527	-439.2039283	-1537.955455
BN5463P0	BN	-991.999812	-439.9564857	-1431.956298
OV9428P3	OV	-1541.573122	-1070.444882	-2612.018004
HN0586P10	HN	-1078.698205	329.9775178	-748.7206874
CR11486P1	CR	-904.5328969	-124.9190239	-1029.451921
LI3243P6	LI	-1391.460605	-919.2797816	-2310.740386
CR0560P8	CR	-1058.824094	40.99069261	-1017.833401
GA6894P3	GA	-1606.736128	-860.3409533	-2467.077081
OV5296P5	OV	-1275.188898	-328.3198877	-1603.508786
LI6699P2	LI	-1289.430817	-627.6006755	-1917.031492
ES3864P3	ES	-2155.748253	-1088.343677	-3244.09193
GA2253P2	GA	-1241.311067	-474.1814249	-1715.492492
CR2864P8	CR	-1822.949348	-964.829135	-2787.778483
CR0004P5	CR	-656.6768496	106.2266072	-550.4502424
GA0006P7	GA	-1080.861376	-105.6348494	-1186.496226
CR3278P6	CR	-635.083668	166.4057357	-468.6779323
CC6600P4	CC	-381.9888496	906.4119867	524.423137
MC3624P2	MC	-986.0833791	-498.4741428	-1484.557522
CR6856P8	CR	-1563.86796	-706.9282583	-2270.796218
PA3546P2	PA	-1442.198927	-1063.980946	-2506.179873
HN2606P4	HN	-21.02333566	149.8827771	128.8594414
GA13782P0	GA	-184.5651353	519.0535955	334.4884602
UT3778P8	UT	-249.5779908	565.2493912	315.6714004
CR3105P5	CR	-1340.807696	187.2847823	-1153.522914
OV2018P6	OV	-1043.683442	-231.5856133	-1275.269056
PA6285P7	PA	-650.2456036	-374.7012047	-1024.946808
LI1081P5	LI	-1130.526638	-636.9341787	-1767.460817
CR2545P10	CR	-1375.576947	-605.9073787	-1981.484326
ME12090P0	ME	-700.0319096	-911.4994807	-1611.53139
HN3508P8	HN	-54.06191507	427.6623663	373.6004512
GA0119P3	GA	-927.553644	-444.4775031	-1372.031147
CR15726P2	CR	-1547.480041	-891.8936653	-2439.373706
PA2426P8	PA	-1320.972907	-79.94754919	-1400.920456
CR15399P4	CR	-1260.640037	-758.9215749	-2019.561612
ME12091P1	ME	-966.162125	-807.1215058	-1773.283631
CR9499P5	CR	-725.0663989	-66.17124933	-791.2376482
KI11444P1	KI	-70.02465073	229.9262344	159.9015837
CR0146P4	CR	-208.3486132	12.05400512	-196.294608
CV10040P0	CV	-879.5964903	-266.0709157	-1145.667406
CR3485P2	CR	-870.034513	286.6083044	-583.4262085
GL3379P7	GL	-765.5280775	42.17473951	-723.353338
PR6512P4	PR	-1173.676017	-1054.536536	-2228.212552
CR3814P4	CR	-1079.553274	-201.7885679	-1281.341842
PA3004P8	PA	-838.0430421	-35.62501638	-873.6680584
HN2622P4	HN	-309.5270502	270.3237422	-39.20330793
ES0172P6	ES	-1166.934606	-550.5599733	-1717.494579
CR6454P8	CR	-1294.065308	-468.7903425	-1762.855651
CR3808P1	CR	297.7250542	2895.953111	3193.678165
CR2832P8	CR	-1535.729536	-378.5485695	-1914.278105
OV3414P4	OV	-1962.833962	-1393.598514	-3356.432476
PA15570P1	PA	230.2692087	660.5935176	890.8627263
GA6201P7	GA	-123.0625163	560.2657076	437.2031913
GA3236P5	GA	-1710.119691	-1375.239528	-3085.359219
LY6443P1	LY	272.1196851	3032.731514	3304.851199
LI1037P5	LI	-818.0029139	-493.1923603	-1311.195274
BR9457P10	BR	-1065.750398	-580.0714923	-1645.821891
BN2276P3	BN	-1136.013704	-353.5576271	-1489.571331
PA1322P4	PA	-493.530111	3.910576117	-489.6195349
BR5012P2	BR	-859.7663041	-1036.458341	-1896.224646
BL5003P1	BL	-1390.025626	-477.6782104	-1867.703837
CR2646P5	CR	-1335.261062	-729.0615552	-2064.322617
KI9309P8	KI	158.2328728	264.0003537	422.2332265
GA0025P8	GA	-328.823139	629.1721053	300.3489664
PA6468P12	PA	47.61525554	898.5909076	946.2061631
PA3010P6	PA	140.8734465	883.5922131	1024.46566
GA6208P6	GA	-810.9936951	-135.2356737	-946.2293687
GA6873P8	GA	-1960.110112	-1017.87391	-2977.984022
CR2530P3	CR	-28.18127467	499.9102908	471.7290161
SA13121P1	SA	-724.2253605	22.78897983	-701.4363807
BR9462P6	BR	-652.1324861	-676.4397731	-1328.572259
CR6456P24	CR	-1589.918735	-596.2853205	-2186.204055
ME12154P0	ME	-999.7551903	-803.3020781	-1803.057268
PA1226P8	PA	844.042706	1684.475206	2528.517912
GA13718P2	GA	-435.6081922	227.9529397	-207.6552525
CR9237P4	CR	-1462.570553	-1.216687442	-1463.78724
CR5082P1	CR	-147.904819	187.6543544	39.74953543
PA2231P6	PA	-958.3741336	-457.6873205	-1416.061454
GA0022P9	GA	-1050.548628	-115.2752658	-1165.823894
PA13022P0	PA	61.60846972	871.4083334	933.0168031
CR2856P5	CR	-1686.340113	-773.4371678	-2459.777281
ES10086P3	ES	-1187.247271	-877.4110308	-2064.658302
CV3666P5	CV	-1022.836902	-11.2924516	-1034.129353
OV2546P8	OV	-1160.955119	-953.9314782	-2114.886597
GA6212P5	GA	-805.1981581	-4.155650764	-809.3538089
PA5364P1	PA	-964.3494665	61.14384588	-903.2056206
BL9211P5	BL	-1104.249742	-297.9301372	-1402.179879
OV14654P3	OV	-1176.724103	-619.2362182	-1795.960321
HN3642P4	HN	-58.23894373	623.9252511	565.6863073
PA3100P9	PA	-348.2107827	539.7986731	191.5878903
GA6276P5	GA	-1583.77036	-674.7818197	-2258.552179
PA1252P4	PA	-583.0273922	86.16772826	-496.8596639
CR3280P3	CR	-368.0404496	1414.776969	1046.736519
CR3811P2	CR	-1469.872234	-751.5975933	-2221.469827
PA9440P3	PA	774.055057	1470.879847	2244.934904
CV10250P2	CV	-701.8525907	-161.8206906	-863.6732814
CR6460P23	CR	-1139.745892	-489.8047882	-1629.55068
CR0170P5	CR	-1793.490014	-477.2302888	-2270.720303
PA2023P5	PA	-262.1564345	427.9309599	165.7745255
CR2560P5	CR	-1239.897123	-378.5552818	-1618.452405
UT3617P6	UT	-1444.11156	-727.2816789	-2171.393239
BR9493P4	BR	-668.0345563	-64.3529687	-732.387525
SA4058P2	SA	-967.097125	-1103.923241	-2071.020366
ES0204P3	ES	-947.3315876	-888.5250489	-1835.856637
ME5279P1	ME	-1615.14648	-652.089512	-2267.235992
CV3636P2	CV	-1193.602012	-114.1103832	-1307.712395
SA0639P4	SA	-471.4339622	-288.3981333	-759.8320955
ME12053P1	ME	-805.8311039	115.7793922	-690.0517117
PA1332P3	PA	-1231.496726	-36.18148117	-1267.678207
PA3008P5	PA	-103.8057752	250.8020881	146.9963129
HN2581P6	HN	-1410.775923	-458.0240244	-1868.799947
CR9243P6	CR	-1466.644876	-134.6947499	-1601.339626
HN2583P5	HN	-553.2155926	-365.8246942	-919.0402868
ES3910P1	ES	-2209.727725	-792.1338813	-3001.861606
CR3812P3	CR	-582.4685365	573.5882366	-8.880299932
HN2574P12	HN	-257.0290027	95.83918865	-161.1898141
HN0626P5	HN	-936.3507739	-134.1240689	-1070.474843
SA10132P0	SA	-369.6338248	-616.8743824	-986.5082072
HN2616P4	HN	-646.260318	594.4092649	-51.85105309
GA6822P5	GA	-1518.580731	-400.9105808	-1919.491312
ES0630P6	ES	-2022.044095	-558.7841649	-2580.82826
LI5129P0	LI	548.4781507	1093.680882	1642.159033
GA6871P9	GA	-642.4274855	-211.2619251	-853.6894106
CR6457P11	CR	-448.7849631	132.6672203	-316.1177428
CR2642P5	CR	-739.8621087	319.2541632	-420.6079456
GA6214P6	GA	-1425.869248	-581.4991071	-2007.368355
ES11086P0	ES	-1056.550045	-194.8432014	-1251.393247
CR2554P8	CR	-1914.339561	-756.7310994	-2671.07066
ME12076P4	ME	-1205.394947	-687.634331	-1893.029278
LI6700P6	LI	-717.699641	3.462809022	-714.236832
BR9464P8	BR	-1018.491446	-393.1513511	-1411.642797
CR2502P4	CR	-1439.146357	-579.6476206	-2018.793978
HN2221P4	HN	-534.4140913	11.01655254	-523.3975388
